title,type,speaker,dialogue_raw,dialogue_clean,stage_direction_inline,scene_note_inline,stage_direction_only,scene_note_only,season,episode
The One with the Memorial Service,scene_note,,,,,,,Scene: Ross's Apartment: Ross is doing something on his laptop when Chandler walks in,9,17
The One with the Memorial Service,dialogue,CHANDLER,"Hey, Ross, I just wanted to apologize... (­looks at laptop screen)..don't tell me you actually made those gay pictures of me?","Hey, Ross, I just wanted to apologize... ..don't tell me you actually made those gay pictures of me?",(­looks at laptop screen),,,,9,17
The One with the Memorial Service,dialogue,ROSS,"uhu uhu, check this out. (Chandler sits down and looks at laptop screen)","uhu uhu, check this out.",(Chandler sits down and looks at laptop screen),,,,9,17
The One with the Memorial Service,dialogue,CHANDLER,Huh! So that's what I would look like if I worked out... and was being serviced by a policeman. You're not actually going to send these out are ya?,Huh! So that's what I would look like if I worked out... and was being serviced by a policeman. You're not actually going to send these out are ya?,,,,,9,17
The One with the Memorial Service,dialogue,ROSS,"Eh..actually no, I don't need to because your little ""Ross is dead"" joke didn't work, ok, there were no responses. Nobody posted anything on the website, nobody called my parents, so the joke my friend is on you. Nobody called, nobody wrote anything, nobody cares that I'm dead. (silence) Oh my God! Nobody cares that I'm dead!?","Eh..actually no, I don't need to because your little ""Ross is dead"" joke didn't work, ok, there were no responses. Nobody posted anything on the website, nobody called my parents, so the joke my friend is on you. Nobody called, nobody wrote anything, nobody cares that I'm dead.  Oh my God! Nobody cares that I'm dead!?",(silence),,,,9,17
The One with the Memorial Service,dialogue,CHANDLER,"No, come on, you know that's not true.","No, come on, you know that's not true.",,,,,9,17
The One with the Memorial Service,dialogue,ROSS,What are you talking about? You get sixty responses just for coming out of the closet! I didn't get one response! And I'm dead!,What are you talking about? You get sixty responses just for coming out of the closet! I didn't get one response! And I'm dead!,,,,,9,17
The One with the Memorial Service,dialogue,CHANDLER,"Well, the gay community is a lot more vocal than the dead community.","Well, the gay community is a lot more vocal than the dead community.",,,,,9,17
The One with the Memorial Service,dialogue,ROSS,I can't believe this. Not even my geology lab partner? And I carried that guy! (gets up from his sofa),I can't believe this. Not even my geology lab partner? And I carried that guy!,(gets up from his sofa),,,,9,17
The One with the Memorial Service,dialogue,CHANDLER,"Alright look, let's think about this, ok, do you really think that people are gonna stir up your family at this tragic time? That people are gonna post condolences on a website? This is not about people not caring that you're dead .This is about people not having a decent outlet for their grief.","Alright look, let's think about this, ok, do you really think that people are gonna stir up your family at this tragic time? That people are gonna post condolences on a website? This is not about people not caring that you're dead .This is about people not having a decent outlet for their grief.",,,,,9,17
The One with the Memorial Service,dialogue,ROSS,You're right. There isn't a decent outlet.,You're right. There isn't a decent outlet.,,,,,9,17
The One with the Memorial Service,dialogue,CHANDLER,"Right, I mean, come on, I'm sure that if you had a funeral or a memorial service, tons of people would come.","Right, I mean, come on, I'm sure that if you had a funeral or a memorial service, tons of people would come.",,,,,9,17
The One with the Memorial Service,dialogue,ROSS,Exactly!! (sits back down at his laptop and starts typing),Exactly!!,(sits back down at his laptop and starts typing),,,,9,17
The One with the Memorial Service,dialogue,CHANDLER,"Ross, what're you... what're you... what are you doing? (looks at laptop screen)You're having a memorial service for yourself!?","Ross, what're you... what're you... what are you doing? You're having a memorial service for yourself!?",(looks at laptop screen),,,,9,17
The One with the Memorial Service,dialogue,ROSS,No! That would be stupid! You're having it for me!,No! That would be stupid! You're having it for me!,,,,,9,17
The One with the Memorial Service,dialogue,CHANDLER,"Ross, don't press send, don't press se... !","Ross, don't press send, don't press se... !",,,,,9,17
The One with the Memorial Service,dialogue,ROSS,"oh, too late, too late! It's sent... oops sorry and so is the picture of you and the police man...","oh, too late, too late! It's sent... oops sorry and so is the picture of you and the police man...",,,,,9,17
The One with the Memorial Service,scene_note,,,,,,,Scene: Joey's room: Joey is sitting on his bed reading DooL transcript when Rachel walks in,9,17
The One with the Memorial Service,dialogue,RACHEL,"I'm trying to put Emma down for a nap, have you seen Hugsy?","I'm trying to put Emma down for a nap, have you seen Hugsy?",,,,,9,17
The One with the Memorial Service,dialogue,JOEY,Original or crappy?,Original or crappy?,,,,,9,17
The One with the Memorial Service,dialogue,RACHEL,Original.,Original.,,,,,9,17
The One with the Memorial Service,dialogue,JOEY,"No, sorry haven't seen him.","No, sorry haven't seen him.",,,,,9,17
The One with the Memorial Service,dialogue,RACHEL,Then what's that big lump under your covers?,Then what's that big lump under your covers?,,,,,9,17
The One with the Memorial Service,dialogue,JOEY,"It's Monica, ok?","It's Monica, ok?",,,,,9,17
The One with the Memorial Service,dialogue,RACHEL,That's not Monica!,That's not Monica!,,,,,9,17
The One with the Memorial Service,dialogue,JOEY,"Alright!! Fine! It's original Hugsy! No, now I know that Emma wants him but he's mine and I need him..","Alright!! Fine! It's original Hugsy! No, now I know that Emma wants him but he's mine and I need him..",,,,,9,17
The One with the Memorial Service,dialogue,RACHEL,(to herself) Oh God.,Oh God.,(to herself),,,,9,17
The One with the Memorial Service,dialogue,JOEY,... she's being unreasonable!,... she's being unreasonable!,,,,,9,17
The One with the Memorial Service,dialogue,RACHEL,"(yelling) Joey, there is a reason that Emma loves that stupid penguin so much (Joey covers Hugsy's ears) Oh don't cover its ears! (stops yelling) It's because it reminds her of her uncle Joey!","Joey, there is a reason that Emma loves that stupid penguin so much  Oh don't cover its ears!  It's because it reminds her of her uncle Joey!",(yelling) | (Joey covers Hugsy's ears) | (stops yelling),,,,9,17
The One with the Memorial Service,dialogue,JOEY,It does?,It does?,,,,,9,17
The One with the Memorial Service,dialogue,RACHEL,Yeah! And she's comforted by him because she loves her uncle Joey so much.,Yeah! And she's comforted by him because she loves her uncle Joey so much.,,,,,9,17
The One with the Memorial Service,dialogue,JOEY,Really? She... she loves me?,Really? She... she loves me?,,,,,9,17
The One with the Memorial Service,dialogue,RACHEL,"Oh yeah! But you know what? If you need Hugsy, don't worry. Emma will totally understand. I won't... but whatever (She leaves the room).","Oh yeah! But you know what? If you need Hugsy, don't worry. Emma will totally understand. I won't... but whatever .",(She leaves the room),,,,9,17
The One with the Memorial Service,dialogue,JOEY,"Ok, wait wait wait wait a minute wait a minute, I mean Rach, I mean if if... . If Hugsy means that much to Emma then... well she can have him.","Ok, wait wait wait wait a minute wait a minute, I mean Rach, I mean if if... . If Hugsy means that much to Emma then... well she can have him.",,,,,9,17
The One with the Memorial Service,dialogue,RACHEL,"Oooh... you're sweet, I knew uncle Joey would step up. (Turns to face Emma in the the playpen) Look Emma, look who's baaack!","Oooh... you're sweet, I knew uncle Joey would step up.  Look Emma, look who's baaack!",(Turns to face Emma in the the playpen),,,,9,17
The One with the Memorial Service,dialogue,JOEY,Look forget it forget it... I can't do it.,Look forget it forget it... I can't do it.,,,,,9,17
The One with the Memorial Service,dialogue,RACHEL,Are you gonna... you're going to take Hugsy away from a little child?,Are you gonna... you're going to take Hugsy away from a little child?,,,,,9,17
The One with the Memorial Service,dialogue,JOEY,How do you think I got him in the first place?,How do you think I got him in the first place?,,,,,9,17
The One with the Memorial Service,scene_note,,,,,,,"Scene: Phoebe's apartment: Phoebe, Monica and Mike sitting on the couch",9,17
The One with the Memorial Service,stage_direction,,,,,,Monica is getting up from the couch,,9,17
The One with the Memorial Service,dialogue,MONICA,"Alright you two, I'm gonna go to the bathroom. Now I don't want anything going on while I'm gone. Here's a few things you can discuss: mucus, fungus and the idea of me and Ross doing it.","Alright you two, I'm gonna go to the bathroom. Now I don't want anything going on while I'm gone. Here's a few things you can discuss: mucus, fungus and the idea of me and Ross doing it.",,,,,9,17
The One with the Memorial Service,dialogue,MIKE,"I've missed you so much! No, I'm not gonna ask you to get back together because I know we want different things, but just to be with you one more night.","I've missed you so much! No, I'm not gonna ask you to get back together because I know we want different things, but just to be with you one more night.",,,,,9,17
The One with the Memorial Service,dialogue,PHOEBE,"I know, I want that too, but IS that going to make it too hard?","I know, I want that too, but IS that going to make it too hard?",,,,,9,17
The One with the Memorial Service,dialogue,MIKE,"It can't be any harder than this... I mean, If I had known the last time I saw you would be the last time, I... I would have stopped to memorize your face, the way you move, everything about you. If I had known the last time I kissed you would have been the last time... I never would have stopped.","It can't be any harder than this... I mean, If I had known the last time I saw you would be the last time, I... I would have stopped to memorize your face, the way you move, everything about you. If I had known the last time I kissed you would have been the last time... I never would have stopped.",,,,,9,17
The One with the Memorial Service,dialogue,MONICA,"(running back into the room) Kiss him, you fool!!","Kiss him, you fool!!",(running back into the room),,,,9,17
The One with the Memorial Service,dialogue,PHOEBE,What?,What?,,,,,9,17
The One with the Memorial Service,dialogue,MONICA,Didn't you hear that speech? If you don't kiss him then I will!,Didn't you hear that speech? If you don't kiss him then I will!,,,,,9,17
The One with the Memorial Service,dialogue,PHOEBE,"Oh, I missed you so much! (she kisses Mike)","Oh, I missed you so much!",(she kisses Mike),,,,9,17
The One with the Memorial Service,dialogue,STRANGE MAN,(he bounds into the house) I knew you'd be here!,I knew you'd be here!,(he bounds into the house),,,,9,17
The One with the Memorial Service,dialogue,MIKE,"Oh, crap!","Oh, crap!",,,,,9,17
The One with the Memorial Service,dialogue,PHOEBE,Who is this?,Who is this?,,,,,9,17
The One with the Memorial Service,dialogue,MIKE,My friend Manny. I asked him to keep me away from you.,My friend Manny. I asked him to keep me away from you.,,,,,9,17
The One with the Memorial Service,dialogue,MONICA,"Hi, that's what I'm doing for Phoebe!","Hi, that's what I'm doing for Phoebe!",,,,,9,17
The One with the Memorial Service,dialogue,MANNY,"Well, you are not doing a very good job!","Well, you are not doing a very good job!",,,,,9,17
The One with the Memorial Service,dialogue,MONICA,Excuse me?,Excuse me?,,,,,9,17
The One with the Memorial Service,dialogue,MANNY,What's with the kissing?,What's with the kissing?,,,,,9,17
The One with the Memorial Service,dialogue,MONICA,"Hey, at least I knew where my guy was.","Hey, at least I knew where my guy was.",,,,,9,17
