episode_number,title,writers,type,speaker,dialogue_raw,dialogue_clean,stage_direction_inline,scene_note_inline,stage_direction_only,scene_note_only,content,season,episode
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Chandler,Really?,Really?,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Zack,No you did.,No you did.,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Chandler,"My wife and I have some boundary issues, you know, sometimes we ask inappropriate questions. We're working on it.","My wife and I have some boundary issues, you know, sometimes we ask inappropriate questions. We're working on it.",,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,stage_direction,,,,,,"Zack's pregnant secretary, Jeanette, walks in",,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Jeanette,(to Zack) Here are the boards for Friday's pitch (hands him something).,Here are the boards for Friday's pitch .,(to Zack) | (hands him something),,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Zack,"Oh, thank you.","Oh, thank you.",,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,stage_direction,,,,,,Jeanette walks out,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Chandler,"You wouldn't know if Jeanette's planning on keeping her baby, would ya?","You wouldn't know if Jeanette's planning on keeping her baby, would ya?",,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,content,,,,,,,,End,09,22
S09E23-S09E24,In Barbados,,content,,,,,,,,Friends,09,23
S09E23-S09E24,In Barbados,,content,,,,,,,,923 - 924 - The one in Barbados,09,23
S09E23-S09E24,In Barbados,,dialogue,Part 1 written by,Shana Goldberg-Meehan & Scott Silveri,Shana Goldberg-Meehan & Scott Silveri,,,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Part 2 written by,Marta Kauffman & David Crane,Marta Kauffman & David Crane,,,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Directed by,Kevin S. Bright,Kevin S. Bright,,,,,,09,23
S09E23-S09E24,In Barbados,,scene_note,,,,,,,Scene: Central Perk,,09,23
S09E23-S09E24,In Barbados,,dialogue,Joey,(entering) Hey! I'm all packed and ready to go!,Hey! I'm all packed and ready to go!,(entering),,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Ross,"Oh, that's right! (to Emma) Daddy and uncle Joey are going on a trip today. We're going to a conference in Barbados, right?","Oh, that's right!  Daddy and uncle Joey are going on a trip today. We're going to a conference in Barbados, right?",(to Emma),,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Joey,Mmh-mmh.,Mmh-mmh.,,,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Ross,(to Emma) Can you say Barbados?,Can you say Barbados?,(to Emma),,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Joey,Barbados!,Barbados!,,,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Ross,"Ok, I gotta say. I mean, it means so much to me that you guys are coming all the way over there to hear me do my speech! UH! And I've a surprise, uh... I had to pull some strings but I was able to get everyone passes to the entire conference! That's right! (he gives them their passes) This babies will get you into all the paleontology lectures and seminars.","Ok, I gotta say. I mean, it means so much to me that you guys are coming all the way over there to hear me do my speech! UH! And I've a surprise, uh... I had to pull some strings but I was able to get everyone passes to the entire conference! That's right!  This babies will get you into all the paleontology lectures and seminars.",(he gives them their passes),,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Rachel,Do you have anything that would... get us out of them?,Do you have anything that would... get us out of them?,,,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Chandler,"Yeah Ross, I mean... we're excited to hear the speech but the rest of the time we're gonna wanna do, you know, ""island's stuff"".","Yeah Ross, I mean... we're excited to hear the speech but the rest of the time we're gonna wanna do, you know, ""island's stuff"".",,,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Phoebe,I think David would probably wanna hear a few lectures.,I think David would probably wanna hear a few lectures.,,,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Ross,"Oh, right, because he's a scientist!","Oh, right, because he's a scientist!",,,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Phoebe,"No, no, because, you know, he's been in Minsk for 8 years and if he gets too much direct sunlight, he'll die.","No, no, because, you know, he's been in Minsk for 8 years and if he gets too much direct sunlight, he'll die.",,,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Ross,"Ok, we gotta go, yeah? So, we'll see you guys tomorrow.","Ok, we gotta go, yeah? So, we'll see you guys tomorrow.",,,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Joey,"All right, let's do it! 5 hour flight with Charlie, have a couple of drinks, get under that blanket and do what comes naturally.","All right, let's do it! 5 hour flight with Charlie, have a couple of drinks, get under that blanket and do what comes naturally.",,,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Ross,"It's a blanket Joe, not a cloak of invisibility!","It's a blanket Joe, not a cloak of invisibility!",,,,,,09,23
S09E23-S09E24,In Barbados,,content,,,,,,,,Opening credits,09,23
S09E23-S09E24,In Barbados,,scene_note,,,,,,,Scene: Paradise Hotel lounge in Barbados,,09,23
S09E23-S09E24,In Barbados,,dialogue,Charlie,Wow! This place is beautiful!,Wow! This place is beautiful!,,,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Ross,(very excited) Look at all these paleontologists!!,Look at all these paleontologists!!,(very excited),,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Joey,"I know, there are gonna be some pasty folks by the pool tomorrow! (A woman goes towards them)","I know, there are gonna be some pasty folks by the pool tomorrow!",(A woman goes towards them),,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Woman,"Oh my God, I can't believe you're here!","Oh my God, I can't believe you're here!",,,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Joey,"(to Charlie) I think I've been recognized, this happens all the time!","I think I've been recognized, this happens all the time!",(to Charlie),,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Woman,"Doctor Geller, I'm such a huge fan!","Doctor Geller, I'm such a huge fan!",,,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Joey,That... never happens...,That... never happens...,,,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Woman,"I've been following your career for years, I-I can't wait for your keynote speech.","I've been following your career for years, I-I can't wait for your keynote speech.",,,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Ross,"Wow! This is very flattering, uh...","Wow! This is very flattering, uh...",,,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Woman,I would love your autograph. (hands him a notepad),I would love your autograph.,(hands him a notepad),,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Ross,"Uh, uh... Sure! Uhm... ""Dear..."" (he takes the notepad)","Uh, uh... Sure! Uhm... ""Dear...""",(he takes the notepad),,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Woman,Sarah.,Sarah.,,,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Ross,"""... Sarah. I dig you"", Uh? ""Doctor Ross Geller"".","""... Sarah. I dig you"", Uh? ""Doctor Ross Geller"".",,,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Sarah,Thank you so much!,Thank you so much!,,,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Ross,"Yeah, oh and Sarah... I'd like to introduce you to my colleague, uh, Professor Wheeler, a-and this is Joey Tribbiani.","Yeah, oh and Sarah... I'd like to introduce you to my colleague, uh, Professor Wheeler, a-and this is Joey Tribbiani.",,,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Sarah,(to Joey) Are you a paleontologist?,Are you a paleontologist?,(to Joey),,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Joey,"No, God, no! No! No no, I'm an actor. You'd probably recognize me from a little show called ""The Days of Our Lives"".","No, God, no! No! No no, I'm an actor. You'd probably recognize me from a little show called ""The Days of Our Lives"".",,,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Ross,"Dude, it's just ""Days of Our Lives""... there's no the.","Dude, it's just ""Days of Our Lives""... there's no the.",,,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Joey,"(thinking he's kidding) Ok, Ross! It's... It's fun, yeah! No, I-I play Doctor Drake Ramoray.","Ok, Ross! It's... It's fun, yeah! No, I-I play Doctor Drake Ramoray.",(thinking he's kidding),,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Sarah,"I'm sorry, I don't own a TV.","I'm sorry, I don't own a TV.",,,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Joey,You don't own a TV? What's all your furniture pointed at??,You don't own a TV? What's all your furniture pointed at??,,,,,,09,23
S09E23-S09E24,In Barbados,,scene_note,,,,,,,Scene: Central Perk,,09,23
S09E23-S09E24,In Barbados,,dialogue,Monica,"David, can you help me?! I'm trying to explain to Chandler how a plane stays in the air.","David, can you help me?! I'm trying to explain to Chandler how a plane stays in the air.",,,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,David,"Oh, certainly. That's a combination of Bernoulli's principle and Newton's third law of motion.","Oh, certainly. That's a combination of Bernoulli's principle and Newton's third law of motion.",,,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Monica,(to Chandler) See?,See?,(to Chandler),,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Chandler,"Yeah, that's the same as ""it has something to do with wind"".","Yeah, that's the same as ""it has something to do with wind"".",,,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Monica,"Alright, I'm gonna go pick up a few things for the trip.","Alright, I'm gonna go pick up a few things for the trip.",,,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Phoebe,"Oh, I should go, too. Oh, now... tomorrow do you guys wanna share a cab to the airport or should Mike and I just meet you there.","Oh, I should go, too. Oh, now... tomorrow do you guys wanna share a cab to the airport or should Mike and I just meet you there.",,,,,,09,23
S09E23-S09E24,In Barbados,,stage_direction,,,,,,Everyone looks at her,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Phoebe,Mike?? Who's Mike?,Mike?? Who's Mike?,,,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,David,Mike is your ex... uh... boyfriend!,Mike is your ex... uh... boyfriend!,,,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Phoebe,"That's right! Oh, yeah... Well, I've totally forgotten about im! AH! That's-That's... a blast from the past!","That's right! Oh, yeah... Well, I've totally forgotten about im! AH! That's-That's... a blast from the past!",,,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,David,It's ok. Ho-honest mistake.,It's ok. Ho-honest mistake.,,,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Phoebe,"Really, it doesn't mean anything. I mean, you know, Monica refers to Chandler as Richard all the time!","Really, it doesn't mean anything. I mean, you know, Monica refers to Chandler as Richard all the time!",,,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Chandler,(upset) She does?,She does?,(upset),,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Monica,(pinching her) Let's get you out of here!! (they go outside),Let's get you out of here!!,(pinching her) | (they go outside),,,,,09,23
S09E23-S09E24,In Barbados,,stage_direction,,,,,,Outside the Central Perk,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Monica,At least you took me down with you!,At least you took me down with you!,,,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Phoebe,"I'm sooo sorry!! I just... I keep thinking about Mike! I'm crazy about David, and we're having so much fun together. Why-Why do I miss Mike? That's-that's gonna go away, right?","I'm sooo sorry!! I just... I keep thinking about Mike! I'm crazy about David, and we're having so much fun together. Why-Why do I miss Mike? That's-that's gonna go away, right?",,,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Monica,"I guess, in time.","I guess, in time.",,,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Phoebe,Yeah.,Yeah.,,,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Monica,"I mean, my feelings for Richard are certainly gone.","I mean, my feelings for Richard are certainly gone.",,,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Phoebe,"You just did it again. Chandler, your feelings for Chandler are certainly gone!","You just did it again. Chandler, your feelings for Chandler are certainly gone!",,,,,,09,23
S09E23-S09E24,In Barbados,,scene_note,,,,,,,Scene: Inside Central Perk,,09,23
S09E23-S09E24,In Barbados,,dialogue,David,"(to Chandler) Well, Phoebe's still pretty hung up on that Mike, uh?","Well, Phoebe's still pretty hung up on that Mike, uh?",(to Chandler),,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Chandler,I wouldn't read too much into it.,I wouldn't read too much into it.,,,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,David,"Still you know, a girl calls you by your ex-boyfriend's name, that-that's not a good thing, right?","Still you know, a girl calls you by your ex-boyfriend's name, that-that's not a good thing, right?",,,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Chandler,"David, let me stop you there 'cause I think I see where this is going. I'm not very good at giving advice. So if you want advice, go to Ross, Monica, or... Joey, if the thing you wanna advice about is pizza toppings or burning sensation when you pee.","David, let me stop you there 'cause I think I see where this is going. I'm not very good at giving advice. So if you want advice, go to Ross, Monica, or... Joey, if the thing you wanna advice about is pizza toppings or burning sensation when you pee.",,,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,David,"Sorry, I just... I wish there was something I could do, you know? Well, you know Phoebe...","Sorry, I just... I wish there was something I could do, you know? Well, you know Phoebe...",,,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Chandler,"Seriously, we're gonna do this?","Seriously, we're gonna do this?",,,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,David,"I'm sorry, uh... I just wish I could make her forget about Mike already, you know... Why did Phoebe and Mike break up?","I'm sorry, uh... I just wish I could make her forget about Mike already, you know... Why did Phoebe and Mike break up?",,,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Chandler,"Oh, because his penis was too big. (he notices that David is not amused) Oh, I'm sorry, that's the kind of thing I do. (pause) They broke up because Mike didn't want to get married. Hey, what if you just let Phoebe know you'd be open to marriage?","Oh, because his penis was too big.  Oh, I'm sorry, that's the kind of thing I do.  They broke up because Mike didn't want to get married. Hey, what if you just let Phoebe know you'd be open to marriage?",(he notices that David is not amused) | (pause),,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,David,That's great! That's great! I-I'll propose to her!,That's great! That's great! I-I'll propose to her!,,,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Chandler,What?,What?,,,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,David,"Well, I was probably going to do it at some point.","Well, I was probably going to do it at some point.",,,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Chandler,I didn't mean now...,I didn't mean now...,,,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,David,"Why not? It's brilliant! (talking to an imaginary Mike) Goodbye Mike, we'll see you at the wedding, fella! (pause) well, we probably won't invite you to the wedding... (to Chandler) Thank you, Chandler. Sincerely.","Why not? It's brilliant!  Goodbye Mike, we'll see you at the wedding, fella!  well, we probably won't invite you to the wedding...  Thank you, Chandler. Sincerely.",(talking to an imaginary Mike) | (pause) | (to Chandler),,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,Chandler,"Well, you're welcome! Glad I could help.","Well, you're welcome! Glad I could help.",,,,,,09,23
S09E23-S09E24,In Barbados,,dialogue,David,(after a while) How do you think I should propose?,How do you think I should propose?,(after a while),,,,,09,23
